1936.25,0.310684
1936.3334,0.427961
1936.4166,-9.77E-02
1936.5,-0.123859
1936.5834,-4.58E-02
1936.6666,1.32E-03
1936.75,0.256863
1936.8334,-0.112003
1936.9166,0.414494
1937,-9.33E-02
1937.0834,0.322046
1937.1666,0.623529
1937.25,7.84E-02
1937.3334,-0.112398
1937.4166,-0.288923
1937.5,0.16151
1937.5834,4.59E-02
1937.6666,-6.36E-02
1937.75,-5.26E-02
1937.8334,0.198996
1937.9166,-0.172565
1938,-0.130459
1938.0834,-2.61E-02
1938.1666,4.54E-02
1938.25,-0.131937
1938.3334,-0.439367
1938.4166,-0.601204
1938.5,-0.50543
1938.5834,-0.634605
1938.6666,-0.17075
1938.75,-0.678528
1938.8334,-0.490334
1938.9166,-0.469545
1939,-0.459059
1939.0834,-0.571922
1939.1666,-0.412832
1939.25,-9.75E-02
1939.3334,-0.106129
1939.4166,-0.203043
1939.5,9.71E-02
1939.5834,-5.29E-02
1939.6666,0.673832
1939.75,-0.515919
1939.8334,2.19E-03
1939.9166,0.353493
1940,0.634481
1940.0834,0.743357
1940.1666,0.727089
1940.25,0.466524
1940.3334,0.349972
1940.4166,0.582397
1940.5,0.47575
1940.5834,0.385935
1940.6666,0.164501
1940.75,0.469091
1940.8334,0.685646
1940.9166,0.893414
1941,0.791452
1941.0834,0.700336
1941.1666,0.986778
1941.25,1.08962
1941.3334,1.07964
1941.4166,0.658726
1941.5,0.74205
1941.5834,0.699844
1941.6666,0.557152
1941.75,0.750341
1941.8334,0.901337
1941.9166,0.950624
1942,0.612001
1942.0834,0.482437
1942.1666,0.130358
1942.25,0.591404
1942.3334,-6.56E-02
1942.4166,-0.143682
1942.5,-0.164759
1942.5834,-0.321615
1942.6666,-0.52183
1942.75,-0.614199
1942.8334,-0.639145
1942.9166,-0.788425
1943,-1.11407
1943.0834,-0.831472
1943.1666,-0.597141
1943.25,-0.349127
1943.3334,-8.63E-02
1943.4166,-5.98E-02
1943.5,3.52E-02
1943.5834,0.250004
1943.6666,-5.07E-02
1943.75,-0.324648
1943.8334,-0.398655
1943.9166,-0.228947
1944,-0.145369
1944.0834,-0.133812
1944.1666,-1.06E-02
1944.25,7.65E-02
1944.3334,0.174091
1944.4166,8.05E-02
1944.5,0.19289
1944.5834,0.243855
1944.6666,0.11445
1944.75,6.56E-02
1944.8334,0.155136
1944.9166,7.36E-02
1945,-0.160488
1945.0834,-0.337612
1945.1666,-0.683121
1945.25,-0.699207
1945.3334,-0.619759
1945.4166,-0.647123
1945.5,-0.400969
1945.5834,-0.378515
1945.6666,-0.312889
1945.75,-0.278168
1945.8334,-0.105934
1945.9166,-0.240076
1946,-0.208418
1946.0834,-0.100132
1946.1666,-0.168461
1946.25,-7.13E-02
1946.3334,6.51E-02
1946.4166,0.471096
1946.5,0.27158
1946.5834,0.117815
1946.6666,0.376072
1946.75,0.246532
1946.8334,0.171875
1946.9166,0.575523
1947,0.354622
1947.0834,-9.45E-02
1947.1666,0.310919
1947.25,3.12E-02
1947.3334,-5.34E-02
1947.4166,0.524036
1947.5,-0.204069
1947.5834,4.33E-03
1947.6666,-0.513109
1947.75,-0.625488
1947.8334,-0.702694
1947.9166,7.88E-02
1948,0.127632
1948.0834,-0.144823
1948.1666,0.368948
1948.25,0.202723
1948.3334,0.546211
1948.4166,0.532997
1948.5,-2.15E-02
1948.5834,-5.53E-02
1948.6666,-3.07E-02
1948.75,-0.129957
1948.8334,-0.141125
1948.9166,-4.67E-02
1949,-4.15E-02
1949.0834,0.441248
1949.1666,-0.283001
1949.25,4.62E-02
1949.3334,-0.108318
1949.4166,-0.404894
1949.5,-0.22131
1949.5834,-8.97E-03
1949.6666,-0.675108
1949.75,-0.557108
1949.8334,-1.1146
1949.9166,-0.771637
1950,-0.551649
1950.0834,-1.05574
1950.1666,-0.839682
1950.25,-0.659857
1950.3334,-0.701939
1950.4166,-0.481213
1950.5,-0.813999
1950.5834,-0.798616
1950.6666,-0.760948
1950.75,-0.890718
1950.8334,-1.26554
1950.9166,-0.668577
1951,-1.12311
1951.0834,-0.913183
1951.1666,-0.693701
1951.25,-0.432686
1951.3334,-0.110277
1951.4166,-0.247103
1951.5,0.137981
1951.5834,0.332844
1951.6666,0.292881
1951.75,0.310062
1951.8334,0.414427
1951.9166,0.461535
1952,0.370361
1952.0834,0.168226
1952.1666,-2.05E-02
1952.25,0.346424
1952.3334,0.122692
1952.4166,-0.147963
1952.5,-0.252169
1952.5834,-0.150526
1952.6666,0.203722
1952.75,4.31E-02
1952.8334,-0.175135
1952.9166,-0.154856
1953,0.386221
1953.0834,3.24E-02
1953.1666,0.317989
1953.25,0.492073
1953.3334,0.284243
1953.4166,0.273567
1953.5,0.28767
1953.5834,0.188124
1953.6666,0.484081
1953.75,0.163242
1953.8334,0.319685
1953.9166,1.75E-02
1954,0.311201
1954.0834,0.134188
1954.1666,8.17E-02
1954.25,0.140524
1954.3334,-3.31E-02
1954.4166,-0.332434
1954.5,-0.525169
1954.5834,-0.533285
1954.6666,-0.612919
1954.75,-0.594849
1954.8334,-0.770973
1954.9166,-0.439917
1955,-0.539778
1955.0834,-0.846952
1955.1666,-0.593552
1955.25,-0.833666
1955.3334,-0.781078
1955.4166,-0.669613
1955.5,-0.91539
1955.5834,-0.623747
1955.6666,-0.724228
1955.75,-1.3112
1955.8334,-1.2195
1955.9166,-1.13655
1956,-0.873318
1956.0834,-0.924023
1956.1666,-0.783232
1956.25,-0.489906
1956.3334,-0.527048
1956.4166,-0.798264
1956.5,-0.686699
1956.5834,-0.554296
1956.6666,-0.821878
1956.75,-0.705507
1956.8334,-0.593643
1956.9166,-0.351646
1957,-7.78E-02
1957.0834,6.29E-02
1957.1666,4.25E-02
1957.25,0.379473
1957.3334,0.549223
1957.4166,9.49E-02
1957.5,0.245541
1957.5834,0.319035
1957.6666,0.470451
1957.75,0.578241
1957.8334,0.740526
1957.9166,0.742594
1958,1.19963
1958.0834,1.21177
1958.1666,1.04459
1958.25,0.550024
1958.3334,0.650063
1958.4166,0.413996
1958.5,0.21236
1958.5834,0.480135
1958.6666,3.83E-03
1958.75,0.220383
1958.8334,0.305975
1958.9166,0.531214
1959,0.433022
1959.0834,0.437178
1959.1666,0.284229
1959.25,0.287384
1959.3334,0.281712
1959.4166,-0.160364
1959.5,-2.70E-02
1959.5834,0.128365
1959.6666,7.25E-02
1959.75,5.23E-03
1959.8334,-0.190973
1959.9166,-0.156406
1960,-0.283108
1960.0834,-0.397972
1960.1666,-0.282042
1960.25,1.65E-02
1960.3334,-6.01E-02
1960.4166,-0.279203
1960.5,-0.20566
1960.5834,-0.223446
1960.6666,-0.129768
1960.75,-8.66E-02
1960.8334,-0.177334
1960.9166,0.214533
1961,-0.126278
1961.0834,-8.36E-02
1961.1666,-0.205492
1961.25,-0.255737
1961.3334,-0.143148
1961.4166,-8.98E-02
1961.5,-0.22319
1961.5834,-0.195436
1961.6666,-0.265499
1961.75,-0.451427
1961.8334,-0.311575
1961.9166,-0.466606
1962,-0.626448
1962.0834,-0.382593
1962.1666,-0.403301
1962.25,-0.156366
1962.3334,-0.322477
1962.4166,-9.11E-02
1962.5,-0.21047
1962.5834,-0.151436
1962.6666,-0.319359
1962.75,-0.243467
1962.8334,-0.155655
1962.9166,-0.307907
1963,-0.320208
1963.0834,-0.206442
